;Nframes;final_subj_score;ds;lt;vid_fps;PSNR_vec;PSNR_mean;PSNR_hyst;PSNR_kmeans;PSNR_perc;PSNRhvs_oss_vec;PSNRhvs_oss_mean;PSNRhvs_oss_hyst;PSNRhvs_oss_kmeans;PSNRhvs_oss_perc;SSIM_vec;SSIM_mean;SSIM_hyst;SSIM_kmeans;SSIM_perc;MSSIM_vec;MSSIM_mean;MSSIM_hyst;MSSIM_kmeans;MSSIM_perc;STRRED_vec;STRRED_mean;STRRED_hyst;STRRED_kmeans;STRRED_perc;GMSD_vec;GMSD_mean;GMSD_hyst;GMSD_kmeans;GMSD_perc;NIQE_vec;NIQE_mean;NIQE_hyst;NIQE_kmeans;NIQE_perc;VMAF_vec;VMAF_mean;VMAF_hyst;VMAF_kmeans;VMAF_perc;ns;tsl;continuous_subj_score;SSIM_SQI;MSSIM_SQI;PSNR_SQI;VSQM
48;1547.0;1.3023318198998806;0.0;0.0;24.0;"[40.8492898  40.52727733 40.69189953 ... 38.4381551  38.40796255
 38.42373595]";39.91491149211508;39.16393865329011;38.92438257172729;37.331219917087296;[37.6563 36.9446 37.0619 ... 36.0307 35.9845 36.0307];36.73712805429862;35.98066204487503;35.88706174356256;33.867202597402596;[0.99483978 0.99363937 0.99355458 ... 0.98968258 0.98968426 0.98986953];0.9917010606670299;0.9872137536849834;0.9880993420523301;0.9832234559360296;[0.99343011 0.99228082 0.99222373 ... 0.98372104 0.98361445 0.9836538 ];0.9881444293123858;0.9833478231897351;0.983838991779535;0.9767572529667339;[2.59769396 5.09315497 4.24220724 ... 4.92300406 4.33083456 4.33083456];5.661029531853666;3.7135698230695104;4.271760971337543;18.09405495809245;[0.02954447 0.03336388 0.03207174 ... 0.03901289 0.03937906 0.03879873];0.033227354828902926;0.030134000883083;0.02729568761892635;0.0506209085078628;[8.82706802 8.85830827 8.92677983 ... 8.20712719 8.10402662 8.01168086];8.368488416742235;8.099130198140466;8.216868390342071;10.845421306897304;"[61.40967516 57.30521339 58.90479867 ... 58.65754567 58.43713612
 59.76679386]";61.8168369244823;59.44429455518048;59.664751307784;54.53735008050901;0.0;64.45833333333333;"[-0.36774258 -0.36774258 -0.36774258 ...  1.31507486  1.31507486
  1.31506603]";0.9917;0.98814;39.9149;1.0
49;1739.0;0.14812830785676992;8.0;0.0;24.0;"[39.13396675 38.76517897 39.02051031 ... 37.04885326 37.04542513
 37.03292457]";38.214377174892554;37.46264569722187;37.610305615497175;35.632538263828145;[34.9561 34.3248 34.5696 ... 33.4948 33.5039 33.4892];34.059796121525586;33.28606929304278;33.3843206612983;31.190480519480513;[0.98971009 0.98786517 0.98813701 ... 0.98025467 0.98058377 0.98068809];0.9840573747812115;0.9786540325022719;0.9777250684160115;0.9678234356671687;[0.98904444 0.987354   0.98756917 ... 0.97520075 0.97532819 0.9752445 ];0.9812063278298165;0.9756313184709788;0.9725427206144186;0.9628938388633665;"[ 6.08506944  9.11466314  9.67039667 ... 12.10688917 10.78225538
 10.78225538]";10.838320749548117;7.346576883976784;8.104355631791972;34.785229857663445;[0.04873912 0.05450269 0.05162824 ... 0.06176607 0.06186918 0.061711  ];0.05342202680180292;0.04915317276619192;0.043646718919366764;0.07942414631701523;"[10.12524091  9.98694016 10.23737049 ... 10.07214034  9.99215711
  9.86277307]";9.687124810877211;9.368055575652987;9.14438623533536;12.203291897046627;"[36.90093518 32.99103987 35.53580902 ... 32.858048   32.64825806
 33.60901733]";37.90648493010337;34.61153425417966;34.631718365170364;27.4174791711407;1.0;34.458333333333336;"[-0.3114038  -0.3114038  -0.3114038  ...  0.61594674  0.61594674
  0.61594674]";0.92589;0.92313;32.9858;0.8550005770783261
50;1547.0;0.4013957750433817;0.0;64.45833333333333;24.0;"[38.17952286 37.81918131 37.99664532 ... 36.30734353 36.28916478
 36.26612344]";37.12715735505489;36.39572902460982;36.51447409941179;34.53384820506746;[33.5789 33.0427 33.1953 ... 32.2772 32.2548 32.2164];32.53103387201025;31.776911391046724;31.84479546076211;29.68855844155844;[0.9856576  0.98317117 0.98324063 ... 0.97244968 0.97237452 0.97229441];0.9760911688982091;0.9699319439474889;0.9693173835010185;0.9526045505489906;[0.98578624 0.98370275 0.98369619 ... 0.96913798 0.96890127 0.96866384];0.9747262173913219;0.9685870279121245;0.9686804872615892;0.950838003397187;"[11.15781347 15.08161256 16.75431378 ... 10.49094993 13.86328163
 13.86328163]";17.189738287332517;11.841331108318961;12.86976972396734;51.4894097570607;[0.06139729 0.06597383 0.06452728 ... 0.07446244 0.07484792 0.07491965];0.06710399571891308;0.06225396002553241;0.054463438577939796;0.09865221984166446;"[10.76837047 10.85919955 10.82418308 ... 10.91465006 10.85884883
 10.75173127]";10.57341172829799;10.262290750194767;10.438174352178677;13.017573759254013;"[16.92073086 11.41935721 11.95999327 ... 12.36825213 12.24757883
 12.8455348 ]";16.534277990433868;12.873378475833684;14.96467292493477;5.63980528301889;0.0;64.45833333333333;"[-0.35382346 -0.35382346 -0.35382346 ...  0.49037918  0.49059896
  0.49122644]";0.97609;0.97473;37.1272;1.0
51;1643.0;-0.03598037375289962;4.0;64.45833333333333;24.0;"[38.23373498 37.88503939 38.02739704 ... 36.4296784  36.40080393
 36.38828116]";37.2249322018256;36.48813981967149;36.5960516443288;34.61632476901468;[33.6476 33.1173 33.2221 ... 32.4525 32.4183 32.3959];32.65399819004525;31.893079541634787;31.941358038678956;29.785970129870122;[0.9861468  0.98375353 0.98358097 ... 0.97461943 0.97451416 0.97451397];0.9772318995686822;0.9712087640698749;0.9567928686687698;0.9545940013163751;[0.98614492 0.98415851 0.9839717  ... 0.97076038 0.97052962 0.97034438];0.9755985908417482;0.969558407983019;0.969633340168619;0.9524346510682858;"[ 8.73700746 12.88777398 15.35709749 ...  8.40529571 11.20272971
 11.20272971]";14.5294067342294;9.936453261174627;11.019720216181312;46.15659835576578;[0.06129866 0.06582671 0.06512606 ... 0.07326578 0.07365985 0.0737512 ];0.06637459624610492;0.06157673051967438;0.05398054705217878;0.09780024223519183;"[10.86238082 10.79055794 10.94527171 ... 10.87350472 10.82503055
 10.70300006]";10.55781053564688;10.246178551598248;10.433566897119105;13.093289196612192;"[18.11045644 12.25577696 12.58371926 ... 13.80141664 13.13363638
 13.66159048]";17.553448992036117;13.94351040876569;15.037227537893115;6.81374521808816;1.0;29.333333333333332;"[-0.35765671 -0.35765671 -0.35765671 ...  0.13695648  0.1347932
  0.1347932 ]";0.95097;0.94933;34.5374;0.9365237949273407
52;1547.0;0.7072036105347007;0.0;10.833333333333334;24.0;"[39.13396675 38.76517897 39.02051031 ... 37.15052959 37.149671
 37.17357734]";37.90477653647458;37.1397971645984;37.017727862050805;35.57142976965466;[34.9561 34.3248 34.5696 ... 33.6742 33.6854 33.7296];33.647134712346514;32.84696933439177;33.22448720101586;31.10415714285714;[0.98971009 0.98786517 0.98813701 ... 0.98157822 0.98182316 0.98214124];0.981479178893233;0.9756535495180495;0.9673407739485186;0.9615830416779962;[0.98904444 0.987354   0.98756917 ... 0.97627998 0.97632571 0.97641828];0.9792140040761818;0.9733230585629347;0.9698403168252276;0.9594106259846706;[6.08506944 9.11466314 9.67039667 ... 7.34030942 8.05497689 8.05497689];14.57601050450682;9.765271139748247;10.891262352964487;71.6354026224108;[0.04873912 0.05450269 0.05162824 ... 0.06059998 0.06048447 0.06016557];0.05629935888486971;0.05168062033631675;0.04539844499598935;0.08187741708261988;"[10.12524091  9.98694016 10.23737049 ... 10.06589824  9.84770986
  9.76654633]";9.94713970321207;9.629358638238573;9.502546366348898;12.70451836893144;"[36.90093518 32.99103987 35.53580902 ... 33.65796479 34.05527385
 36.19498442]";32.85834012799801;29.071101689241512;30.831275219900053;2.613605152223498;0.0;23.625;"[-0.36346452 -0.36346452 -0.36346452 ...  0.72497658  0.72471855
  0.72293669]";0.98148;0.97921;37.9048;1.0
53;1867.0;-0.2784425260694416;13.333333333333334;0.0;24.0;"[39.12324428 38.74875585 38.98757536 ... 36.90687609 36.87527562
 36.83769288]";38.19356694944886;37.44285414322006;37.56912310312749;35.61942724958576;[34.9444 34.2886 34.5398 ... 33.2713 33.2412 33.1698];34.03342100840335;33.26185860987736;33.35840660610304;31.17481818181819;[0.98970034 0.98764632 0.98775113 ... 0.97895879 0.97891848 0.97876198];0.983910715784261;0.9785121681342406;0.9776141576138346;0.9674908323381581;[0.98901596 0.98722744 0.98731284 ... 0.97422534 0.97404418 0.97377241];0.9810916555968925;0.9755214052807811;0.9723068945590627;0.96260579765762;"[ 8.35010854  8.87694465 10.94331486 ... 17.29181369 19.81372016
 19.81372016]";11.103467767973203;7.497267665357049;8.164025937151669;37.46489456978237;[0.04890646 0.05407699 0.05169699 ... 0.06296019 0.06320778 0.0632242 ];0.05354157115446862;0.049266322337193934;0.04368560800187915;0.07960293489683279;"[10.30473329 10.00761041 10.15567932 ... 10.14355587 10.09154703
  9.90931234]";9.68296831756795;9.367162901019801;9.531897607183941;12.061746072366516;"[36.43176388 32.11427127 33.35726129 ... 30.77925783 30.51681133
 30.94285091]";37.74162835008214;34.448836195093385;34.45411608046489;27.09389115595006;2.0;38.916666666666664;"[-0.34977865 -0.34977865 -0.34977865 ...  0.47563394  0.4751588
  0.47613193]";0.88377;0.88123;29.7613;0.786749907176321
54;1747.0;0.19410243762629673;8.333333333333334;13.875;24.0;"[39.12324428 38.74875585 38.98757536 ... 37.06345867 37.05215813
 37.03844995]";37.941532054577806;37.182578761011;37.2580353131187;35.6254991193388;[34.9444 34.2886 34.5398 ... 33.5174 33.5115 33.4947];33.683596444731684;32.900454837783336;32.953986317915884;31.174751948051952;[0.98970034 0.98764632 0.98775113 ... 0.98024193 0.98057568 0.98068712];0.9822618259238446;0.976719774110407;0.9773539472817107;0.9672534169136556;[0.98901596 0.98722744 0.98731284 ... 0.97525407 0.97536198 0.97527012];0.9797556484123833;0.9740661167745958;0.9727965783232819;0.9628089641027608;"[ 8.35010854  8.87694465 10.94331486 ...  9.30018672 13.08054514
 13.08054514]";12.451897766752184;8.51190481619389;9.68891977761844;43.2151204110975;[0.04890646 0.05407699 0.05169699 ... 0.06179449 0.06158748 0.06146844];0.056311053351331034;0.051799621402702244;0.04864729598765035;0.07955652628938081;"[10.30473329 10.00761041 10.15567932 ... 10.03954082  9.97455658
  9.90203775]";9.908470801742313;9.581302757575777;9.575366944976865;12.071605117216379;"[36.43176388 32.11427127 33.35726129 ... 32.83814333 32.85862173
 34.34747166]";32.96992606966565;29.298676456885467;27.599733665354773;9.945430406647901;1.0;29.458333333333332;"[-0.32155833 -0.32155833 -0.32155833 ...  0.5613182   0.5616505
  0.56169995]";0.91185;0.90961;32.3476;0.8494379792560591
55;1547.0;0.6018588695067577;0.0;22.166666666666668;24.0;"[39.12324428 38.74875585 38.98757536 ... 37.09869016 37.09607318
 37.10755276]";37.67391191025865;36.909836789560465;37.03631742046517;35.2638613375323;[34.9444 34.2886 34.5398 ... 33.588  33.5987 33.616 ];33.33792268907566;32.54180660772463;32.73047257451478;30.684100000000004;[0.98970034 0.98764632 0.98775113 ... 0.98102145 0.98137402 0.98163504];0.9800389931266986;0.9738631416471719;0.9708468755443531;0.9576684607859307;[0.98901596 0.98722744 0.98731284 ... 0.97585372 0.97597689 0.97600422];0.978047552612958;0.9718848554999759;0.9712726300187791;0.9560109124310459;"[ 8.35010854  8.87694465 10.94331486 ... 10.42937915  9.90159306
  9.90159306]";16.244304047505327;10.954425774994462;12.052794902086875;64.66323541708218;[0.04890646 0.05407699 0.05169699 ... 0.06139026 0.06115444 0.06080542];0.05858649140482464;0.05383051145032744;0.047928470283298656;0.08676919517263572;"[10.30473329 10.00761041 10.15567932 ...  9.93202167  9.90373834
  9.83335547]";10.100513432088421;9.776411997485827;9.601990416304174;13.131877216572384;"[36.43176388 32.11427127 33.35726129 ... 33.14125166 33.27567656
 34.80604094]";29.190596559869984;25.15414674658018;24.364967580279167;5.086497815503825;0.0;21.166666666666668;"[-0.38914558 -0.38914558 -0.38914558 ...  0.73685593  0.73701535
  0.73669802]";0.98004;0.97805;37.6739;1.0
56;1646.0;1.4094441328622371;0.0;0.0;24.0;"[45.18117079 45.51056372 45.25412088 ... 45.47578186 45.44742431
 45.5038385 ]";42.04221993240904;41.39000986803871;39.625850458515494;38.39763295608548;[41.1509 41.5974 41.2604 ... 41.6049 41.5933 41.7061];38.530716403402195;37.832716447097056;36.09030414034287;34.916067073170716;[0.99347697 0.99438763 0.9936362  ... 0.99654182 0.99663194 0.99689103];0.9931949243591106;0.9889885445873654;0.9901005808610336;0.9861507261141479;[0.99354699 0.99425121 0.99368625 ... 0.99621231 0.99626598 0.99647037];0.9923502699143998;0.9880756943835013;0.9884751032009671;0.9841170720619592;"[27.44099132 19.31693388 30.72729118 ...  6.80012542  5.88712522
  5.88712522]";11.054330063802674;6.87651702328656;8.605504093851149;50.7705989263194;[0.01519334 0.01412743 0.01428908 ... 0.01329658 0.01325795 0.01312882];0.025593703180047535;0.02297036246527141;0.021055207147409747;0.041853499923714156;"[10.63678806 10.60596191 11.05213802 ...  9.72603133  9.56330902
  9.38283919]";9.164212726367683;8.763022283898467;8.19031644950453;11.293308327380439;"[63.3422625  70.40103049 65.58444192 ... 73.28413532 73.94736954
 77.88216841]";64.39437621118813;60.83048023166586;56.919331826720956;51.07510800259752;0.0;68.58333333333333;"[-0.35845296 -0.35845296 -0.35845296 ...  1.33178407  1.33200355
  1.33195286]";0.99319;0.99235;42.0422;1.0
57;1838.0;0.2710910173919884;8.0;0.0;24.0;"[43.48938994 43.93077869 43.60342498 ... 44.32541295 44.34930792
 44.3088633 ]";40.46414162493185;39.72967496320762;37.4878199783407;36.245771540672735;[39.1067 39.631  39.2891 ... 39.9467 39.9544 39.9355];36.27045048602679;35.4671547546636;33.077655277777126;31.801903658536585;[0.98905154 0.99030001 0.98949918 ... 0.99489097 0.99492625 0.99499148];0.9874202488824925;0.9822114004755254;0.9790687235870228;0.9702204206494421;[0.99010972 0.99113338 0.99043264 ... 0.99488932 0.99491811 0.99495924];0.987277523099427;0.9821149455594007;0.9782182550900475;0.9699393008210884;"[76.56614904 60.90459758 76.28002877 ... 11.0337452  14.04394146
 14.04394146]";22.472844156957585;14.59978083340245;16.02182426450175;104.46169005973161;[0.02567464 0.02397959 0.02395138 ... 0.0217066  0.02171204 0.0215535 ];0.04288604447005745;0.03854197118264455;0.03505278027701165;0.0703754986553994;"[11.5088953  11.36258566 11.95486367 ... 10.61553359 10.73571288
 10.50482915]";10.241357030826807;9.8880482476092;9.381682960107026;12.116374368007195;"[43.04719126 46.22723205 41.75714207 ... 59.36779405 57.91240039
 62.55277903]";43.42571937463039;38.16755694070817;34.66824329338135;21.409776301793354;1.0;36.583333333333336;"[-0.29089281 -0.29089281 -0.29089281 ...  0.62596514  0.62694189
  0.62828513]";0.93012;0.92998;35.0606;0.8630944883004519
58;1646.0;0.5120282603168926;0.0;68.58333333333333;24.0;"[42.78404681 43.37137686 43.09277532 ... 43.60931146 43.56478442
 43.55984538]";39.46485305528575;38.68773235965476;36.286642788661425;35.10559680437036;[38.3095 39.0087 38.7097 ... 38.9975 38.9172 38.9438];34.959341251518815;34.11043153974758;31.53469882601862;30.28756707317073;[0.98691253 0.98873879 0.98799946 ... 0.99309638 0.99312599 0.99326213];0.981632866857606;0.9754758443522923;0.9676301178545751;0.9578841273042765;[0.98843408 0.98989902 0.98926734 ... 0.99348443 0.99350676 0.9936027 ];0.9825498943190535;0.9766208513185308;0.9689559553076869;0.9596866758999303;"[ 96.35690378  77.28314979 103.2508134  ...  20.59636214  19.57172824
  19.57172824]";35.351005077178115;24.207766579829734;25.222079898470554;137.08915633450343;[0.03058415 0.02823952 0.02869458 ... 0.02635377 0.02646838 0.02632395];0.053679567579019434;0.04812008758235811;0.04375238609945859;0.08876527897161751;"[12.11961256 12.08209339 12.48520721 ... 11.62095    11.26119516
 11.45973342]";11.099023289933989;10.77868576345449;10.424629281796479;12.584540828989175;"[28.41389264 38.38365164 32.91094771 ... 46.17453379 43.92015565
 48.18562696]";24.706722800009366;18.661043692966803;21.8911277484833;0.0;0.0;68.58333333333333;"[-0.34324426 -0.34324426 -0.34324426 ...  0.53894703  0.54076815
  0.54091797]";0.98163;0.98255;39.4649;1.0
59;1742.0;0.196697986551697;4.0;68.58333333333333;24.0;"[42.85867987 43.43544058 43.15446592 ... 43.85275012 43.72094491
 43.65304697]";39.62535366548319;38.841627717851416;36.37276576009232;35.14208646168438;[38.3707 39.0783 38.7621 ... 39.2738 39.1225 39.0637];35.15188517618473;34.29361615611262;31.639898197950775;30.327997560975607;[0.98727997 0.98899356 0.98836195 ... 0.99389792 0.99379427 0.99376273];0.982726405901591;0.9766803861368261;0.9689318727137;0.9586288550420546;[0.98875547 0.99014537 0.98952463 ... 0.99409113 0.99398836 0.99396185];0.9833869703954351;0.9775454778723713;0.9698904507512741;0.9602803166356345;"[ 85.4508003   77.88492948 104.68566501 ...  14.24704418  16.34640293
  16.34640293]";29.631066322835025;19.761273276456656;20.52314649234969;125.72710989495972;[0.03020844 0.02796412 0.02878288 ... 0.02570062 0.02617027 0.02595613];0.05307829481526425;0.0475750616369898;0.04323829908146334;0.08798601907105905;"[11.81120359 11.99349459 12.51725121 ... 11.28959968 11.39241074
 11.17122938]";11.045846723034119;10.731841027561794;10.420640896796787;12.52863693055545;"[26.23800533 34.89570782 32.76323341 ... 47.93122971 46.28344684
 50.02461827]";26.46955114851842;20.32618104681222;23.216739349187744;0.019084729965794068;1.0;31.458333333333332;"[-0.39776438 -0.39776438 -0.39776438 ...  0.53171632  0.5314647
  0.53190511]";0.95627;0.95689;36.913;0.9402250984230146
60;1646.0;0.6957887634315537;0.0;10.833333333333334;24.0;"[43.48938994 43.93077869 43.60342498 ... 44.13843679 44.17195119
 44.09288909]";40.13611789709027;39.37115609632903;37.45498637714973;35.51550551336211;[39.1067 39.631  39.2891 ... 39.7354 39.7523 39.6833];35.864948055893024;35.02710837221091;32.98895763978127;30.505230487804877;[0.98905154 0.99030001 0.98949918 ... 0.99428664 0.99435513 0.99434419];0.9850806730309302;0.979385436202886;0.9707549564352345;0.9568771420406909;[0.99010972 0.99113338 0.99043264 ... 0.99442389 0.99448754 0.99446833];0.9854469720799859;0.9799114658044014;0.9734157415520427;0.9616283680645301;"[76.56614904 60.90459758 76.28002877 ... 16.79080556 19.93270534
 19.93270534]";30.386896259663118;19.973699152117334;22.31637402126088;163.63690605376866;[0.02567464 0.02397959 0.02395138 ... 0.02231418 0.02220686 0.02211018];0.045386324457511146;0.04064622966039902;0.03707873253801602;0.09081526302859558;"[11.5088953  11.36258566 11.95486367 ... 10.74980589 10.80202198
 10.57800783]";10.44241023566258;10.080537533130368;9.41600450798711;12.355867777478151;"[43.04719126 46.22723205 41.75714207 ... 56.58125891 57.22127873
 61.29917211]";38.96221195950503;33.49895485371131;31.007139953928682;0.0;0.0;25.75;"[-0.34361769 -0.34361769 -0.34361769 ...  0.83667089  0.83667089
  0.83708368]";0.98508;0.98545;40.1361;1.0
61;1966.0;0.007252189969652317;13.333333333333334;0.0;24.0;"[43.09886039 43.63987532 43.2977867  ... 44.26001458 44.28789342
 44.22463446]";40.44961386993369;39.71432104678003;37.4228728260075;36.09615299586821;[38.6664 39.2916 38.911  ... 39.871  39.879  39.822 ];36.25506549210206;35.452495111957504;33.00281449807331;31.60241707317072;[0.98758146 0.9892122  0.9883035  ... 0.99464182 0.99475116 0.99474868];0.9870924036764672;0.9818203638958227;0.978134376691457;0.967674904463178;[0.98900251 0.99029415 0.98956597 ... 0.99469743 0.99478403 0.99477374];0.9870202812726228;0.9818123879768612;0.9776951779577125;0.9680002649095343;"[ 89.71621229  86.93013766 102.93176291 ...  12.45328751  13.78455447
  13.78455447]";23.188389663963825;15.019403936647503;16.322351775657328;120.1456746726518;[0.02638474 0.02463057 0.02511392 ... 0.02190636 0.02167258 0.02168244];0.04306245556954261;0.03865654381419073;0.03516176849963574;0.07179155742911618;"[11.61314247 11.63716298 11.83498007 ... 10.60241215 10.59040264
 10.46558135]";10.240091180308875;9.89180830127694;9.422508862896912;12.123699898608775;"[38.4980017  43.64336462 40.31659078 ... 60.20490844 58.73007133
 61.33910732]";43.28405933770043;38.05112837938703;34.50179432140555;19.65687180820702;2.0;41.041666666666664;"[-0.31900981 -0.31900981 -0.31900981 ...  0.6595699   0.658751
  0.65762427]";0.88804;0.88791;32.0502;0.7824031171479285
62;1846.0;0.24871793256048882;8.333333333333334;13.875;24.0;"[43.09886039 43.63987532 43.2977867  ... 44.34683336 44.34948854
 44.28708778]";40.259672362350166;39.501555705569004;37.229090230628934;36.08482983041605;[38.6664 39.2916 38.911  ... 39.971  39.9602 39.9189];36.00200899149446;35.17112614836114;32.750756582922406;31.389065853658533;[0.98758146 0.9892122  0.9883035  ... 0.99487353 0.99487993 0.99494513];0.9862428013725518;0.9807245988478919;0.9761557709453649;0.9676097824111216;[0.98900251 0.99029415 0.98956597 ... 0.9948842  0.99489005 0.99492202];0.9863176170465388;0.9809045593128425;0.9761261476960005;0.9679977585044335;"[ 89.71621229  86.93013766 102.93176291 ...  13.37897017  11.51449774
  11.51449774]";25.23437911598771;16.479887831296388;17.272673756958184;122.22845374210925;[0.02638474 0.02463057 0.02511392 ... 0.02177959 0.02175921 0.02164408];0.04503823525506454;0.04026200008686048;0.036814607347234775;0.08336991196130936;"[11.61314247 11.63716298 11.83498007 ... 10.47621703 10.5564326
 10.36980669]";10.40070326333304;10.044469634058727;9.449437973051536;12.212614618074962;"[38.4980017  43.64336462 40.31659078 ... 57.63323533 59.32929013
 63.06921882]";39.794509658086405;34.02244904592632;31.879995789812455;3.199423641450831;1.0;31.583333333333332;"[-0.36410047 -0.36410047 -0.36410047 ...  0.66121535  0.66437159
  0.66676674]";0.91675;0.91682;34.7433;0.8578159310241846
63;1646.0;0.6698601873697319;0.0;22.166666666666668;24.0;"[43.09886039 43.63987532 43.2977867  ... 44.22239086 44.2670441
 44.201819  ]";40.00996634004539;39.25790555310739;37.13064015321235;35.9954864349739;[38.6664 39.2916 38.911  ... 39.8187 39.8507 39.8047];35.68097496962335;34.85791842222247;32.62590724561152;31.145034146341477;[0.98758146 0.9892122  0.9883035  ... 0.99453989 0.99463368 0.99463282];0.9849448227545943;0.9792953654759821;0.9721609298484375;0.9663761173221351;[0.98900251 0.99029415 0.98956597 ... 0.99463197 0.99470639 0.99469664];0.9853079792470322;0.9797983322244054;0.9742074182605873;0.9676581496086487;"[ 89.71621229  86.93013766 102.93176291 ...  13.60217738  15.17165336
  15.17165336]";30.847721817241734;20.6488365084059;21.35290164949287;129.46940821606984;[0.02638474 0.02463057 0.02511392 ... 0.02205638 0.02183445 0.02179053];0.046576957508771846;0.041771223030528014;0.038191020511966434;0.08621777164321773;"[11.61314247 11.63716298 11.83498007 ... 10.846709   10.69941389
 10.66689257]";10.54531968814077;10.19641180587847;9.494056811092586;12.271098600299844;"[38.4980017  43.64336462 40.31659078 ... 57.84944617 58.47693212
 61.73448672]";36.19325619825229;30.47769865272036;29.7517013953081;0.13875344575178306;0.0;23.291666666666668;"[-0.33546551 -0.33546551 -0.33546551 ...  0.67486878  0.67661727
  0.67807434]";0.98494;0.98531;40.01;1.0
64;1798.0;0.8940815581115548;0.0;0.0;30.0;"[29.30498914 29.13651182 29.06104238 ... 29.05361593 29.17112641
 29.13484747]";30.878502558356033;30.254044980765116;29.144942225512867;28.739491504955417;[26.1748 25.9297 25.8461 ... 24.1843 24.2658 24.2242];26.824916184649595;26.240561435980524;25.874087465150872;25.19536292134832;[0.97081438 0.96829349 0.9696482  ... 0.90904486 0.90688827 0.90712883];0.9630012930100772;0.9555969707254517;0.9572584394884102;0.9483101822822251;[0.95368567 0.95119582 0.95205623 ... 0.90698146 0.90533939 0.90507757];0.9546181352672504;0.9470815277489973;0.9491385357371279;0.9406649052642508;"[ 24.03072343  20.51687046  22.03466413 ... 147.12562605 133.88199158
 133.88199158]";39.12961586092109;30.27412655546025;25.829362836420877;105.29214443318733;[0.09806847 0.10119976 0.10151583 ... 0.13155196 0.13194476 0.13298037];0.09649967210596029;0.09097574158577416;0.0874749314370039;0.11252688522970432;[8.48131159 8.55666645 8.64769456 ... 7.99214443 7.8150727  7.59044356];8.024208816881188;7.826304508687731;7.764397966314605;8.596088919148045;"[40.65223297 40.12185985 40.33750872 ... 24.95167738 22.76768044
 18.87422045]";41.87194120617736;38.05619541977002;39.220124099399015;32.29106570909719;0.0;59.93333333333333;"[-0.47297957 -0.47297957 -0.47297957 ...  0.88484444  0.87655273
  0.87280681]";0.963;0.95462;30.8785;1.0
65;2038.0;-1.1207946691770276;8.0;0.0;30.0;"[27.25274505 27.08783903 27.02157457 ... 26.91992896 27.04266018
 27.07832075]";28.462311850094228;27.88970257602806;27.302449168604433;26.903316222547286;[23.0393 22.8447 22.7702 ... 21.7495 21.8715 21.9242];23.744797997775272;23.19509746401404;23.099635256431707;22.48101460674157;[0.92894362 0.92465674 0.92715751 ... 0.83591642 0.83265735 0.83380491];0.9210720333702744;0.9100693839011986;0.9029548380778333;0.8861119127986735;[0.91257048 0.90835008 0.91021257 ... 0.84735499 0.845508   0.8458309 ];0.9170899299703666;0.9066394925224606;0.9105078032783018;0.894622500131258;"[ 67.0530908   65.25480563  58.69330268 ... 296.65063864 288.43776682
 288.43776682]";115.43572111736546;89.10748690147082;75.66748262222812;370.3845543619527;[0.14411027 0.14714981 0.14795259 ... 0.1699386  0.17056023 0.17029339];0.13715753880278592;0.1299092236052354;0.12461999700853015;0.1538348946267925;[9.18479479 9.18248492 9.39237371 ... 9.17271643 8.63647689 8.49838781];9.156896574468634;8.940808331393175;8.977438809068271;9.649005683558215;[7.89473803 7.13809126 7.07276083 ... 5.44690482 0.         0.        ];11.58617992503624;7.2676180385592675;9.790159106857427;1.5269708417392227;1.0;32.233333333333334;"[-0.34580326 -0.34580326 -0.34580326 ... -0.81760278 -0.81734684
 -0.81683498]";0.86685;0.86341;24.2879;0.8449477110730258
66;1798.0;-1.6044022418706452;0.0;59.93333333333333;30.0;"[26.14226923 26.01799189 25.93366834 ... 25.12693694 25.33225301
 25.40175732]";26.98028481265129;26.457976324105605;25.97841318675701;25.541309120115645;[21.5835 21.4354 21.3298 ... 19.9423 20.1497 20.2497];22.04287886540601;21.540964512972028;21.36789398198581;20.780298876404494;[0.89644295 0.89237592 0.8946257  ... 0.75876777 0.760114   0.76079533];0.8817841238850059;0.8684391614773312;0.872420100780642;0.8468317928046208;[0.88465856 0.88111188 0.8821501  ... 0.78676637 0.78844368 0.78930624];0.8852405690625907;0.8727525680076947;0.8751991091892576;0.8559844085514869;"[ 96.98857268 102.18185304  86.1920397  ... 820.63350464 700.91836301
 700.91836301]";220.06187768105767;172.17919840088524;144.61192540395015;586.5106886976117;[0.16962416 0.17151654 0.17274077 ... 0.19342084 0.19357625 0.19375244];0.16153986752442429;0.15380581848736968;0.14761943617215792;0.18218645149498935;"[10.4028705  10.40257942 10.30026729 ...  9.83882425  9.93188257
  9.48337007]";10.219511842660095;10.003252851322104;9.957125150835804;10.66463507488476;[0. 0. 0. ... 0. 0. 0.];1.671149668015885;0.41116918965851723;1.612994854615447;0.0;0.0;59.93333333333333;"[-0.19785682 -0.19785682 -0.19785682 ... -1.55272072 -1.55216576
 -1.5509971 ]";0.88178;0.88524;26.9803;1.0
